week,sector,n,rank,rank_8w_ago,rank_gain_8w,rs,rs_mom13,breadth,breadth_d8w,pct_52w_high,univ_breadth,status
2025-06-20,Materials,55,8.0,5.0,-3.0,0.88,-2.9,56.36,20.0,,68.89,
2025-06-20,Energy,35,9.0,10.0,1.0,1.03,-4.44,94.29,74.29,,68.89,
2025-06-20,Real Estate,59,10.0,3.0,-7.0,0.89,-6.09,76.27,52.54,,68.89,
2025-06-20,Health Care,103,11.0,6.0,-5.0,0.91,-6.29,59.8,29.41,,68.89,
2025-06-27,Information Technology,156,1.0,11.0,10.0,1.1,10.14,82.35,20.51,,74.34,ROTATION ENTRANTE
2025-06-27,Industrials,183,2.0,6.0,4.0,1.01,5.4,82.51,15.85,,74.34,ROTATION ENTRANTE
2025-06-27,Communication Services,43,3.0,4.0,1.0,1.16,4.59,88.37,34.88,,74.34,LEADER
2025-06-27,Consumer Discretionary,115,4.0,10.0,6.0,0.96,0.6,74.78,19.13,,74.34,
2025-06-27,Materials,55,5.0,5.0,0.0,0.88,-2.49,72.73,20.0,,74.34,
2025-06-27,Utilities,41,6.0,1.0,-5.0,1.06,-2.63,43.9,-39.02,,74.34,LEADER ESSOUFFLÉ
2025-06-27,Financials,151,7.0,8.0,1.0,1.04,-2.74,78.52,14.77,,74.34,
2025-06-27,Health Care,103,8.0,7.0,-1.0,0.9,-6.72,68.63,22.55,,74.34,
2025-06-27,Consumer Staples,56,9.0,2.0,-7.0,0.91,-7.77,47.27,-5.45,,74.34,
2025-06-27,Real Estate,59,10.0,3.0,-7.0,0.87,-10.6,57.63,6.78,,74.34,
2025-06-27,Energy,35,11.0,9.0,-2.0,0.97,-11.68,85.71,54.29,,74.34,
2025-07-04,Information Technology,156,1.0,11.0,10.0,1.11,16.42,86.27,10.62,,81.31,ROTATION ENTRANTE
2025-07-04,Industrials,183,2.0,4.0,2.0,1.01,5.05,88.52,12.57,,81.31,ROTATION ENTRANTE
2025-07-04,Communication Services,43,3.0,5.0,2.0,1.15,4.5,100.0,41.86,,81.31,LEADER
2025-07-04,Materials,55,4.0,6.0,2.0,0.9,0.14,94.55,45.45,,81.31,
2025-07-04,Consumer Discretionary,115,5.0,10.0,5.0,0.97,-0.51,82.61,20.87,,81.31,
2025-07-04,Financials,151,6.0,7.0,1.0,1.04,-1.02,81.21,6.04,,81.31,
2025-07-04,Energy,35,7.0,9.0,2.0,0.96,-4.75,77.14,40.0,,81.31,
2025-07-04,Utilities,41,8.0,1.0,-7.0,1.04,-9.03,53.66,-19.51,,81.31,LEADER ESSOUFFLÉ
2025-07-04,Health Care,103,9.0,8.0,-1.0,0.89,-10.24,75.49,29.41,,81.31,
2025-07-04,Real Estate,59,10.0,3.0,-7.0,0.86,-13.72,69.49,16.95,,81.31,
2025-07-04,Consumer Staples,56,11.0,2.0,-9.0,0.91,-14.18,60.0,10.91,,81.31,
2025-07-11,Information Technology,156,1.0,10.0,9.0,1.09,10.75,69.28,-24.14,,72.83,LEADER
2025-07-11,Industrials,183,2.0,3.0,1.0,1.02,3.47,84.7,-10.93,,72.83,LEADER
2025-07-11,Communication Services,43,3.0,6.0,3.0,1.14,3.27,86.05,4.65,,72.83,LEADER
2025-07-11,Consumer Discretionary,115,4.0,8.0,4.0,0.98,1.87,73.91,-18.26,,72.83,
2025-07-11,Materials,55,5.0,7.0,2.0,0.91,1.16,94.55,16.36,,72.83,
2025-07-11,Energy,35,6.0,11.0,5.0,0.98,-0.95,68.57,2.86,,72.83,
2025-07-11,Financials,151,7.0,5.0,-2.0,1.04,-1.21,66.44,-24.16,,72.83,
2025-07-11,Utilities,41,8.0,1.0,-7.0,1.05,-7.46,68.29,2.44,,72.83,LEADER ESSOUFFLÉ
2025-07-11,Health Care,103,9.0,9.0,0.0,0.89,-7.96,67.65,8.82,,72.83,
2025-07-11,Real Estate,59,10.0,4.0,-6.0,0.86,-9.37,69.49,-5.08,,72.83,
2025-07-11,Consumer Staples,56,11.0,2.0,-9.0,0.9,-13.2,45.45,-16.36,,72.83,
2025-07-18,Information Technology,156,1.0,8.0,7.0,1.11,14.99,74.51,-9.7,14.77,70.51,LEADER
2025-07-18,Industrials,183,2.0,2.0,0.0,1.02,4.61,78.69,-1.64,20.0,70.51,LEADER
2025-07-18,Communication Services,43,3.0,5.0,2.0,1.15,4.61,76.74,9.3,13.95,70.51,LEADER
2025-07-18,Consumer Discretionary,115,4.0,7.0,3.0,0.97,2.09,70.43,1.74,9.65,70.51,
2025-07-18,Financials,151,5.0,4.0,-1.0,1.05,-0.98,69.13,0.0,12.75,70.51,
2025-07-18,Materials,56,6.0,6.0,0.0,0.89,-1.45,81.82,21.82,7.27,70.51,
2025-07-18,Utilities,41,7.0,1.0,-6.0,1.07,-6.56,85.37,29.27,17.07,70.51,
2025-07-18,Energy,35,8.0,11.0,3.0,0.95,-7.71,68.57,25.71,0.0,70.51,
2025-07-18,Health Care,103,9.0,10.0,1.0,0.86,-10.2,54.9,6.86,0.98,70.51,
2025-07-18,Real Estate,59,10.0,9.0,-1.0,0.86,-12.76,62.71,33.9,3.39,70.51,
2025-07-18,Consumer Staples,56,11.0,3.0,-8.0,0.9,-14.32,47.27,-9.09,5.56,70.51,
2025-07-25,Information Technology,156,1.0,4.0,3.0,1.09,7.65,72.55,-7.71,16.11,74.75,LEADER
2025-07-25,Industrials,183,2.0,2.0,0.0,1.03,5.78,83.61,-1.64,26.52,74.75,LEADER
2025-07-25,Consumer Discretionary,115,3.0,7.0,4.0,0.98,2.42,78.26,7.83,17.54,74.75,LEADER
2025-07-25,Communication Services,44,4.0,5.0,1.0,1.13,1.9,81.4,2.33,16.28,74.75,
2025-07-25,Materials,56,5.0,6.0,1.0,0.9,-0.2,80.0,14.55,5.45,74.75,
2025-07-25,Financials,151,6.0,8.0,2.0,1.04,-1.27,71.14,-10.07,16.11,74.75,
2025-07-25,Utilities,41,7.0,1.0,-6.0,1.07,-3.65,90.24,26.83,41.46,74.75,
2025-07-25,Energy,35,8.0,11.0,3.0,0.94,-6.32,62.86,20.0,2.86,74.75,
2025-07-25,Health Care,103,9.0,9.0,0.0,0.88,-8.12,66.67,11.76,11.76,74.75,
2025-07-25,Real Estate,59,10.0,10.0,0.0,0.86,-9.57,69.49,1.69,10.17,74.75,
2025-07-25,Consumer Staples,56,11.0,3.0,-8.0,0.9,-10.15,60.0,5.45,9.26,74.75,
2025-08-01,Information Technology,157,1.0,1.0,0.0,1.09,6.39,45.75,-43.72,20.13,51.06,LEADER
2025-08-01,Industrials,183,2.0,2.0,0.0,1.03,4.65,62.84,-28.42,23.2,51.06,LEADER
2025-08-01,Communication Services,44,3.0,5.0,2.0,1.14,3.81,60.47,-23.26,13.95,51.06,LEADER
2025-08-01,Utilities,41,4.0,3.0,-1.0,1.12,1.99,95.12,58.54,39.02,51.06,
2025-08-01,Consumer Discretionary,115,5.0,6.0,1.0,0.97,1.4,56.52,-20.87,12.28,51.06,
2025-08-01,Financials,151,6.0,4.0,-2.0,1.03,-2.17,45.33,-42.59,11.41,51.06,
2025-08-01,Energy,35,7.0,8.0,1.0,0.96,-2.3,45.71,-34.29,0.0,51.06,
2025-08-01,Materials,56,8.0,7.0,-1.0,0.86,-2.66,27.27,-54.55,1.82,51.06,
2025-08-01,Consumer Staples,56,9.0,9.0,0.0,0.91,-6.69,49.09,7.27,11.11,51.06,
2025-08-01,Health Care,103,10.0,10.0,0.0,0.88,-7.95,44.12,-22.55,6.86,51.06,
2025-08-01,Real Estate,59,11.0,11.0,0.0,0.86,-8.38,33.9,-30.51,8.47,51.06,
2025-08-08,Information Technology,157,1.0,1.0,0.0,1.09,5.7,50.98,-28.76,16.78,55.9,LEADER
2025-08-08,Industrials,183,2.0,2.0,0.0,1.03,3.28,64.48,-18.03,16.57,55.9,LEADER
2025-08-08,Communication Services,44,3.0,3.0,0.0,1.12,1.42,48.84,-30.23,9.3,55.9,LEADER
2025-08-08,Utilities,41,4.0,4.0,0.0,1.11,1.25,87.8,41.46,56.1,55.9,
2025-08-08,Consumer Discretionary,115,5.0,5.0,0.0,0.97,0.75,57.39,-7.83,9.65,55.9,
2025-08-08,Materials,56,6.0,8.0,2.0,0.89,0.28,54.55,-16.36,10.91,55.9,
2025-08-08,Financials,151,7.0,9.0,2.0,1.03,-2.5,55.33,-21.18,8.05,55.9,
2025-08-08,Health Care,103,8.0,10.0,2.0,0.89,-3.96,52.94,-12.75,11.76,55.9,
2025-08-08,Consumer Staples,56,9.0,6.0,-3.0,0.92,-4.97,61.82,16.36,18.52,55.9,
2025-08-08,Energy,35,10.0,7.0,-3.0,0.93,-5.53,34.29,-62.86,0.0,55.9,
2025-08-08,Real Estate,59,11.0,11.0,0.0,0.85,-8.15,37.29,-32.2,10.17,55.9,
2025-08-15,Communication Services,44,1.0,3.0,2.0,1.15,4.25,72.09,-16.28,27.91,60.12,LEADER
2025-08-15,Materials,56,2.0,8.0,6.0,0.89,2.39,56.36,0.0,16.36,60.12,LEADER
2025-08-15,Industrials,183,3.0,2.0,-1.0,1.03,1.99,63.39,-8.2,17.03,60.12,LEADER
2025-08-15,Information Technology,157,4.0,1.0,-3.0,1.09,1.74,49.68,-25.49,17.33,60.12,
2025-08-15,Health Care,103,5.0,11.0,6.0,0.91,0.88,71.57,11.76,13.73,60.12,
2025-08-15,Utilities,41,6.0,5.0,-1.0,1.08,0.61,85.37,48.78,17.07,60.12,
2025-08-15,Consumer Discretionary,115,7.0,4.0,-3.0,0.98,-0.01,67.83,0.87,15.79,60.12,
2025-08-15,Financials,152,8.0,7.0,-1.0,1.03,-2.1,62.0,-11.15,16.11,60.12,
2025-08-15,Consumer Staples,56,9.0,6.0,-3.0,0.9,-4.65,54.55,5.45,11.11,60.12,
2025-08-15,Real Estate,59,10.0,10.0,0.0,0.84,-5.88,37.29,-38.98,6.78,60.12,
2025-08-15,Energy,35,11.0,9.0,-2.0,0.92,-6.12,31.43,-62.86,0.0,60.12,
2025-08-22,Industrials,183,1.0,2.0,1.0,1.03,2.51,73.77,-8.74,9.89,71.93,LEADER
2025-08-22,Communication Services,44,2.0,3.0,1.0,1.14,2.32,72.09,-16.28,20.93,71.93,LEADER
2025-08-22,Materials,56,3.0,5.0,2.0,0.89,1.7,70.91,-1.82,10.91,71.93,LEADER
2025-08-22,Information Technology,157,4.0,1.0,-3.0,1.08,1.64,60.65,-21.71,6.67,71.93,
2025-08-22,Consumer Discretionary,115,5.0,4.0,-1.0,0.99,1.21,76.52,1.74,15.79,71.93,
2025-08-22,Health Care,103,6.0,8.0,2.0,0.91,0.04,76.47,7.84,16.67,71.93,
2025-08-22,Financials,152,7.0,7.0,0.0,1.03,-1.37,80.13,1.61,16.78,71.93,
2025-08-22,Utilities,41,8.0,6.0,-2.0,1.07,-3.66,82.93,39.02,9.76,71.93,
2025-08-22,Real Estate,59,9.0,10.0,1.0,0.85,-4.11,69.49,11.86,8.47,71.93,
2025-08-22,Energy,35,10.0,11.0,1.0,0.93,-4.73,62.86,-22.86,2.86,71.93,
2025-08-22,Consumer Staples,56,11.0,9.0,-2.0,0.89,-6.43,58.18,10.91,7.41,71.93,
2025-08-29,Communication Services,44,1.0,3.0,2.0,1.15,4.37,62.79,-37.21,18.6,65.66,LEADER
2025-08-29,Information Technology,157,2.0,1.0,-1.0,1.1,3.91,60.65,-25.63,12.67,65.66,LEADER
2025-08-29,Materials,56,3.0,4.0,1.0,0.89,2.93,61.82,-32.73,10.91,65.66,LEADER
2025-08-29,Industrials,183,4.0,2.0,-2.0,1.02,1.31,62.84,-25.68,15.38,65.66,
2025-08-29,Consumer Discretionary,115,5.0,5.0,0.0,0.98,0.8,69.57,-13.04,19.3,65.66,
2025-08-29,Energy,35,6.0,7.0,1.0,0.96,-0.21,74.29,-2.86,2.86,65.66,
2025-08-29,Health Care,103,7.0,9.0,2.0,0.9,-1.01,70.87,-4.62,12.75,65.66,
2025-08-29,Financials,152,8.0,6.0,-2.0,1.03,-1.75,72.19,-9.02,21.48,65.66,
2025-08-29,Utilities,41,9.0,8.0,-1.0,1.05,-4.58,65.85,12.2,0.0,65.66,
2025-08-29,Real Estate,59,10.0,10.0,0.0,0.85,-4.91,74.58,5.08,10.17,65.66,
2025-08-29,Consumer Staples,56,11.0,11.0,0.0,0.88,-8.84,44.64,-15.36,5.56,65.66,
2025-09-05,Communication Services,44,1.0,3.0,2.0,1.16,4.15,67.44,-18.6,18.6,62.69,LEADER
2025-09-05,Information Technology,157,2.0,1.0,-1.0,1.11,2.67,58.97,-10.31,12.67,62.69,LEADER
2025-09-05,Consumer Discretionary,115,3.0,4.0,1.0,0.99,2.42,67.83,-6.09,15.79,62.69,LEADER
2025-09-05,Materials,56,4.0,5.0,1.0,0.89,1.11,56.36,-38.18,10.91,62.69,
2025-09-05,Industrials,183,5.0,2.0,-3.0,1.02,0.68,60.66,-24.04,8.79,62.69,
2025-09-05,Health Care,103,6.0,9.0,3.0,0.92,0.59,71.84,4.2,18.63,62.69,
2025-09-05,Financials,152,7.0,7.0,0.0,1.02,-2.44,62.91,-3.53,17.45,62.69,
2025-09-05,Utilities,41,8.0,8.0,0.0,1.04,-2.76,51.22,-17.07,0.0,62.69,
2025-09-05,Real Estate,59,9.0,10.0,1.0,0.86,-3.52,76.27,6.78,8.47,62.69,
2025-09-05,Energy,35,10.0,6.0,-4.0,0.93,-3.83,54.29,-14.29,8.57,62.69,
2025-09-05,Consumer Staples,56,11.0,11.0,0.0,0.87,-6.59,53.57,8.12,5.56,62.69,
2025-09-12,Information Technology,157,1.0,1.0,0.0,1.13,5.2,61.54,-12.97,22.67,62.59,LEADER
2025-09-12,Communication Services,44,2.0,3.0,1.0,1.16,4.28,65.12,-11.63,32.56,62.59,LEADER
2025-09-12,Consumer Discretionary,115,3.0,4.0,1.0,0.97,2.45,61.74,-8.7,12.28,62.59,LEADER
2025-09-12,Industrials,183,4.0,2.0,-2.0,1.01,1.12,59.02,-19.67,17.03,62.59,
2025-09-12,Materials,56,5.0,6.0,1.0,0.89,0.27,60.0,-21.82,18.18,62.59,
2025-09-12,Financials,153,6.0,5.0,-1.0,1.02,-0.44,69.54,0.41,15.44,62.59,
2025-09-12,Health Care,103,7.0,9.0,2.0,0.9,-2.26,65.05,10.15,19.61,62.59,
2025-09-12,Utilities,41,8.0,7.0,-1.0,1.06,-3.19,60.98,-24.39,4.88,62.59,
2025-09-12,Real Estate,59,9.0,10.0,1.0,0.86,-4.64,77.97,15.25,20.34,62.59,
2025-09-12,Consumer Staples,56,10.0,11.0,1.0,0.86,-8.56,39.29,-7.99,5.56,62.59,
2025-09-12,Energy,35,11.0,8.0,-3.0,0.94,-9.73,65.71,-2.86,11.43,62.59,
2025-09-19,Information Technology,157,1.0,1.0,0.0,1.17,7.86,72.44,-0.11,21.33,60.18,LEADER
2025-09-19,Industrials,183,2.0,2.0,0.0,1.01,1.76,56.83,-26.78,15.38,60.18,LEADER
2025-09-19,Communication Services,44,3.0,4.0,1.0,1.17,1.59,76.74,-4.65,20.93,60.18,LEADER
2025-09-19,Consumer Discretionary,115,4.0,3.0,-1.0,0.96,0.83,58.26,-20.0,11.4,60.18,
2025-09-19,Materials,56,5.0,5.0,0.0,0.88,0.37,50.91,-29.09,9.09,60.18,
2025-09-19,Financials,153,6.0,6.0,0.0,1.02,-0.97,64.9,-6.24,18.79,60.18,
2025-09-19,Health Care,103,7.0,9.0,2.0,0.9,-1.63,66.02,-0.65,8.82,60.18,
2025-09-19,Utilities,41,8.0,7.0,-1.0,1.06,-1.87,46.34,-43.9,9.76,60.18,
2025-09-19,Real Estate,59,9.0,10.0,1.0,0.84,-6.05,59.32,-10.17,8.47,60.18,
2025-09-19,Energy,35,10.0,8.0,-2.0,0.93,-10.45,54.29,-8.57,8.57,60.18,
2025-09-19,Consumer Staples,56,11.0,11.0,0.0,0.83,-11.01,28.57,-31.43,11.11,60.18,
2025-09-26,Information Technology,157,1.0,1.0,0.0,1.16,5.61,66.03,20.27,18.0,57.21,LEADER
2025-09-26,Utilities,41,2.0,4.0,2.0,1.09,2.55,80.49,-14.63,31.71,57.21,LEADER
2025-09-26,Energy,35,3.0,7.0,4.0,0.98,1.21,91.43,45.71,22.86,57.21,À SURVEILLER
2025-09-26,Communication Services,44,4.0,3.0,-1.0,1.17,0.48,67.44,6.98,9.3,57.21,
2025-09-26,Consumer Discretionary,115,5.0,5.0,0.0,0.96,0.36,53.04,-3.48,7.89,57.21,
2025-09-26,Industrials,183,6.0,2.0,-4.0,1.01,0.06,48.63,-14.21,14.84,57.21,
2025-09-26,Materials,56,7.0,8.0,1.0,0.88,-0.1,44.64,17.37,12.73,57.21,
2025-09-26,Health Care,103,8.0,10.0,2.0,0.89,-0.98,50.49,6.37,12.75,57.21,
2025-09-26,Financials,153,9.0,6.0,-3.0,1.02,-2.3,61.59,16.26,16.11,57.21,
2025-09-26,Real Estate,59,10.0,11.0,1.0,0.84,-3.22,64.41,30.51,3.39,57.21,
2025-09-26,Consumer Staples,56,11.0,9.0,-2.0,0.83,-9.03,28.57,-20.52,0.0,57.21,
2025-10-03,Utilities,41,1.0,4.0,3.0,1.09,5.57,90.24,2.44,46.34,59.76,LEADER
2025-10-03,Health Care,103,2.0,8.0,6.0,0.93,5.28,78.64,25.7,21.57,59.76,À SURVEILLER
2025-10-03,Information Technology,157,3.0,1.0,-2.0,1.17,5.24,66.03,15.05,15.33,59.76,LEADER
2025-10-03,Industrials,183,4.0,2.0,-2.0,1.02,0.55,56.28,-8.2,19.78,59.76,
2025-10-03,Communication Services,44,5.0,3.0,-2.0,1.14,-0.53,50.0,1.16,20.93,59.76,
2025-10-03,Materials,56,6.0,6.0,0.0,0.89,-1.09,46.43,-8.12,16.36,59.76,
2025-10-03,Consumer Discretionary,115,7.0,5.0,-2.0,0.95,-1.83,54.78,-2.61,16.67,59.76,
2025-10-03,Energy,35,8.0,10.0,2.0,0.94,-2.14,65.71,31.43,8.57,59.76,
2025-10-03,Real Estate,60,9.0,11.0,2.0,0.83,-2.86,64.41,27.12,6.78,59.76,
2025-10-03,Financials,153,10.0,7.0,-3.0,1.0,-4.3,54.3,-1.03,14.09,59.76,
2025-10-03,Consumer Staples,56,11.0,9.0,-2.0,0.82,-9.6,33.93,-27.89,7.41,59.76,
2025-10-10,Utilities,41,1.0,6.0,5.0,1.15,9.4,87.8,2.44,63.41,36.1,LEADER
2025-10-10,Information Technology,157,2.0,4.0,2.0,1.17,7.85,49.68,0.0,24.67,36.1,LEADER
2025-10-10,Health Care,103,3.0,5.0,2.0,0.94,5.69,58.25,-13.32,16.67,36.1,LEADER
2025-10-10,Communication Services,44,4.0,1.0,-3.0,1.14,0.1,27.27,-44.82,11.63,36.1,
2025-10-10,Industrials,183,5.0,3.0,-2.0,1.02,-0.03,33.33,-30.05,17.58,36.1,
2025-10-10,Materials,56,6.0,2.0,-4.0,0.89,-2.25,30.36,-26.01,18.18,36.1,
2025-10-10,Real Estate,60,7.0,10.0,3.0,0.83,-3.67,22.03,-15.25,0.0,36.1,
2025-10-10,Financials,153,8.0,8.0,0.0,0.99,-3.96,27.15,-34.85,10.74,36.1,
2025-10-10,Consumer Discretionary,115,9.0,7.0,-2.0,0.93,-5.33,18.26,-49.57,6.14,36.1,
2025-10-10,Energy,35,10.0,11.0,1.0,0.92,-6.37,22.86,-8.57,2.86,36.1,
2025-10-10,Consumer Staples,56,11.0,9.0,-2.0,0.84,-7.3,25.0,-29.55,9.26,36.1,
2025-10-17,Health Care,103,1.0,6.0,5.0,0.95,9.79,69.9,-6.57,14.71,43.2,LEADER
2025-10-17,Utilities,41,2.0,8.0,6.0,1.15,6.6,95.12,12.2,56.1,43.2,LEADER
2025-10-17,Information Technology,157,3.0,4.0,1.0,1.18,6.35,56.69,-3.96,12.0,43.2,LEADER
2025-10-17,Materials,56,4.0,3.0,-1.0,0.89,-0.04,35.71,-35.19,18.18,43.2,
2025-10-17,Industrials,183,5.0,1.0,-4.0,1.02,-0.22,43.17,-30.6,12.64,43.2,
2025-10-17,Communication Services,44,6.0,2.0,-4.0,1.13,-1.78,22.73,-49.37,4.65,43.2,
2025-10-17,Real Estate,60,7.0,9.0,2.0,0.84,-1.98,52.54,-16.95,6.78,43.2,
2025-10-17,Consumer Discretionary,115,8.0,5.0,-3.0,0.94,-3.36,32.17,-44.35,4.39,43.2,
2025-10-17,Energy,35,9.0,10.0,1.0,0.9,-5.01,31.43,-31.43,0.0,43.2,
2025-10-17,Consumer Staples,56,10.0,11.0,1.0,0.85,-5.61,32.14,-26.04,9.26,43.2,
2025-10-17,Financials,153,11.0,7.0,-4.0,0.97,-7.41,17.22,-62.91,4.03,43.2,
2025-10-24,Information Technology,157,1.0,2.0,1.0,1.2,9.57,67.52,6.87,18.0,51.55,LEADER
2025-10-24,Health Care,103,2.0,7.0,5.0,0.95,7.49,71.84,0.97,20.59,51.55,LEADER
2025-10-24,Utilities,41,3.0,9.0,6.0,1.12,4.4,97.56,31.71,29.27,51.55,À SURVEILLER
2025-10-24,Industrials,183,4.0,4.0,0.0,1.03,-0.42,57.92,-4.92,20.33,51.55,
2025-10-24,Materials,57,5.0,3.0,-2.0,0.89,-1.01,48.21,-13.6,7.27,51.55,
2025-10-24,Communication Services,44,6.0,1.0,-5.0,1.11,-1.59,25.0,-37.79,9.3,51.55,LEADER ESSOUFFLÉ
2025-10-24,Energy,35,7.0,6.0,-1.0,0.92,-2.19,51.43,-22.86,5.71,51.55,
2025-10-24,Real Estate,60,8.0,10.0,2.0,0.83,-2.91,54.24,-20.34,10.17,51.55,
2025-10-24,Consumer Discretionary,115,9.0,5.0,-4.0,0.94,-4.18,40.87,-28.7,7.89,51.55,
2025-10-24,Financials,153,10.0,8.0,-2.0,0.97,-6.42,26.97,-45.21,2.68,51.55,
2025-10-24,Consumer Staples,56,11.0,11.0,0.0,0.82,-8.72,25.0,-19.64,3.7,51.55,
2025-10-31,Information Technology,158,1.0,2.0,1.0,1.23,12.83,63.06,4.08,32.67,41.76,LEADER
2025-10-31,Health Care,103,2.0,6.0,4.0,0.95,8.43,58.25,-13.59,18.63,41.76,LEADER
2025-10-31,Industrials,183,3.0,5.0,2.0,1.04,0.35,53.01,-7.65,24.73,41.76,LEADER
2025-10-31,Materials,57,4.0,4.0,0.0,0.86,0.13,30.36,-26.01,5.45,41.76,
2025-10-31,Communication Services,44,5.0,1.0,-4.0,1.13,-0.57,25.0,-42.44,16.28,41.76,LEADER ESSOUFFLÉ
2025-10-31,Utilities,41,6.0,8.0,2.0,1.11,-1.48,60.98,9.76,14.63,41.76,
2025-10-31,Energy,35,7.0,10.0,3.0,0.93,-2.99,45.71,-8.57,2.86,41.76,
2025-10-31,Real Estate,60,8.0,9.0,1.0,0.81,-5.59,27.12,-49.15,6.78,41.76,
2025-10-31,Consumer Discretionary,115,9.0,3.0,-6.0,0.92,-5.74,24.35,-43.48,8.77,41.76,
2025-10-31,Financials,153,10.0,7.0,-3.0,0.97,-6.38,25.0,-37.91,5.37,41.76,
2025-10-31,Consumer Staples,56,11.0,11.0,0.0,0.8,-11.7,19.64,-33.93,0.0,41.76,
2025-11-07,Information Technology,158,1.0,1.0,0.0,1.2,9.82,47.77,-13.77,20.67,43.06,LEADER
2025-11-07,Health Care,103,2.0,7.0,5.0,0.96,8.07,59.22,-5.83,21.57,43.06,LEADER
2025-11-07,Energy,35,3.0,11.0,8.0,0.96,2.58,60.0,-5.71,5.71,43.06,LEADER
2025-11-07,Utilities,41,4.0,8.0,4.0,1.13,1.22,70.73,9.76,7.32,43.06,
2025-11-07,Industrials,183,5.0,4.0,-1.0,1.03,0.16,48.09,-10.93,12.09,43.06,
2025-11-07,Communication Services,44,6.0,2.0,-4.0,1.11,-1.56,25.0,-40.12,13.95,43.06,LEADER ESSOUFFLÉ
2025-11-07,Materials,57,7.0,5.0,-2.0,0.86,-2.67,28.57,-31.43,3.64,43.06,
2025-11-07,Real Estate,60,8.0,9.0,1.0,0.82,-3.17,37.29,-40.68,8.47,43.06,
2025-11-07,Financials,153,9.0,6.0,-3.0,0.98,-4.78,38.82,-30.72,8.72,43.06,
2025-11-07,Consumer Discretionary,115,10.0,3.0,-7.0,0.92,-5.48,30.43,-31.3,7.89,43.06,
2025-11-07,Consumer Staples,56,11.0,10.0,-1.0,0.8,-12.59,25.0,-14.29,0.0,43.06,
2025-11-14,Energy,35,1.0,10.0,9.0,1.0,8.05,80.0,25.71,22.86,40.06,À SURVEILLER
2025-11-14,Health Care,103,2.0,7.0,5.0,0.98,7.81,67.96,1.94,20.59,40.06,LEADER
2025-11-14,Information Technology,158,3.0,1.0,-2.0,1.17,7.49,31.21,-41.23,12.67,40.06,LEADER
2025-11-14,Utilities,41,4.0,8.0,4.0,1.13,3.95,65.85,19.51,14.63,40.06,À SURVEILLER
2025-11-14,Industrials,183,5.0,2.0,-3.0,1.02,-0.71,34.97,-21.86,10.99,40.06,
2025-11-14,Materials,57,6.0,5.0,-1.0,0.88,-1.82,30.36,-20.55,9.09,40.06,
2025-11-14,Real Estate,60,7.0,9.0,2.0,0.82,-3.1,30.51,-28.81,13.56,40.06,
2025-11-14,Financials,153,8.0,6.0,-2.0,0.99,-3.84,41.45,-23.45,14.77,40.06,
2025-11-14,Communication Services,44,9.0,3.0,-6.0,1.1,-4.21,18.18,-58.56,16.28,40.06,LEADER ESSOUFFLÉ
2025-11-14,Consumer Discretionary,115,10.0,4.0,-6.0,0.92,-6.54,29.57,-28.7,9.65,40.06,
2025-11-14,Consumer Staples,56,11.0,11.0,0.0,0.82,-8.25,41.07,12.5,5.45,40.06,
2025-11-21,Health Care,103,1.0,8.0,7.0,1.01,11.48,69.9,19.42,25.49,37.96,À SURVEILLER
2025-11-21,Utilities,41,2.0,2.0,0.0,1.13,5.91,53.66,-26.83,7.32,37.96,LEADER
2025-11-21,Energy,35,3.0,3.0,0.0,0.98,5.7,68.57,-22.86,11.43,37.96,LEADER
2025-11-21,Information Technology,158,4.0,1.0,-3.0,1.13,3.96,18.47,-47.55,1.33,37.96,
2025-11-21,Industrials,183,5.0,6.0,1.0,1.02,-1.05,33.88,-14.75,2.2,37.96,
2025-11-21,Materials,57,6.0,7.0,1.0,0.88,-1.52,28.57,-16.07,3.64,37.96,
2025-11-21,Real Estate,60,7.0,10.0,3.0,0.83,-2.91,40.68,-23.73,8.47,37.96,
2025-11-21,Communication Services,44,8.0,4.0,-4.0,1.1,-3.46,20.45,-46.99,9.3,37.96,LEADER ESSOUFFLÉ
2025-11-21,Financials,154,9.0,9.0,0.0,0.99,-3.95,39.47,-22.12,3.36,37.96,
2025-11-21,Consumer Discretionary,115,10.0,5.0,-5.0,0.93,-5.74,32.17,-20.87,1.74,37.96,
2025-11-21,Consumer Staples,56,11.0,11.0,0.0,0.83,-6.82,44.64,16.07,7.27,37.96,
2025-11-28,Health Care,103,1.0,2.0,1.0,1.01,11.76,78.64,0.0,33.33,58.54,LEADER
2025-11-28,Utilities,41,2.0,1.0,-1.0,1.11,5.6,78.05,-12.2,31.71,58.54,LEADER
2025-11-28,Information Technology,158,3.0,3.0,0.0,1.15,4.92,37.58,-28.45,3.95,58.54,LEADER
2025-11-28,Energy,35,4.0,8.0,4.0,0.97,1.12,77.14,11.43,14.29,58.54,
2025-11-28,Materials,57,5.0,6.0,1.0,0.9,0.06,64.29,17.86,9.09,58.54,
2025-11-28,Industrials,183,6.0,4.0,-2.0,1.02,0.03,53.55,-2.73,10.38,58.54,
2025-11-28,Financials,154,7.0,10.0,3.0,0.98,-4.74,66.45,12.14,11.41,58.54,
2025-11-28,Real Estate,60,8.0,9.0,1.0,0.81,-5.01,59.32,-5.08,15.25,58.54,
2025-11-28,Consumer Discretionary,115,9.0,7.0,-2.0,0.93,-5.26,56.52,1.74,13.04,58.54,
